step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
59000	-891.226450711354801	-889.686405587544073	-1.540045123810720	0.000503444122346	0.000135722725964	0.269588460645523	0.432106010777072	1	2	2	0	4	4	2	4	2	4	5	3	4	6	6	6	6	7	5	5	4	5	5	5	6	4	7	6	6	9	8	8	8	7	6	6	8	9	10	9	7	8	7	8	7	9	11	9	9	7	11	10	8	7	9	9	10	10	10	9	7	10	11	12	12	14	12	13	14	11	13	14	12	13	12	15	14	14	14	13	13	16	12	14	16	16	16	14	16	17	18	17	19	19	20	22	22	23	24	27	29	4	4	4	0	7	12	0	4	1	3	8	3	7	1	5	5	6	22	9	26	3	4	6	5	12	4	26	26	5	8	22	22	26	6	20	22	12	26	20	8	20	14	26	8	9	7	3	16	44	8	53	6	61	26	14	1	23	13	20	22	8	54	15	53	32	8	63	54	63	5	35	26	58	70	25	61	59	39	62	73	30	53	61	45	58	38	53	37	73	66	64	52	83	90	92	56	93	91	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	3	2	1	1	3	1	3	1	1	1	1	3	4	1	2	1	1	1	2	2	3	4	1	1	1	1	5	1	2	2	5	4	4	2	2	1	1	3	3	2	6	1	4	2	5	4	6	1	1	3	5	2	2	2	1	2	3	3	6	3	4	3	2	2	2	4	3	3	2	1	6	2	2	1	1	1
59500	-871.423516148458816	-869.742090480949287	-1.681425667509492	0.000578778825760	0.000121206216960	0.209417158274700	0.491609601524973	1	3	1	0	2	3	0	4	3	5	5	3	5	8	6	5	4	5	4	4	4	8	6	6	6	4	7	5	7	9	6	7	6	7	6	7	6	8	10	9	7	7	6	8	9	7	9	7	10	8	8	9	9	9	11	8	10	8	10	8	7	10	10	12	11	15	11	13	13	11	12	14	12	13	13	14	15	16	14	13	11	16	14	14	16	16	15	17	17	18	19	15	19	19	21	22	22	23	25	25	30	4	1	7	0	7	3	0	4	3	26	6	5	26	23	1	2	3	6	4	5	7	33	19	5	12	7	37	4	21	36	7	16	9	28	21	12	17	41	21	24	17	5	19	24	24	33	8	16	47	28	10	16	61	25	31	23	23	13	13	28	25	28	5	54	33	4	46	28	28	28	28	59	1	65	65	80	64	84	28	8	50	53	28	9	64	62	24	35	56	84	82	24	84	77	91	64	90	71	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	2	2	1	3	2	1	3	1	2	1	1	2	2	1	3	2	2	2	1	1	2	1	3	1	1	1	1	2	1	2	2	1	2	2	2	1	1	2	4	1	3	7	2	2	7	2	4	1	5	1	1	1	2	1	4	5	2	3	3	6	2	3	3	5	5	2	2	4	3	2	2	5	2	5	1	1	1
60000	-881.657816850842551	-880.064469721112800	-1.593347129729737	0.000590596531758	0.000143483373168	0.242946521783891	0.513666727335546	0	2	2	-2	3	3	1	4	3	5	5	4	4	5	6	4	5	6	5	4	4	6	4	7	7	5	6	5	5	8	7	8	8	7	6	7	8	6	9	7	7	8	7	8	9	8	8	10	9	7	10	9	10	9	10	7	8	10	10	11	9	10	10	11	11	14	12	12	12	10	13	14	12	11	12	14	14	16	13	13	14	16	14	15	16	16	15	16	16	16	18	17	18	19	21	19	23	23	24	27	28	4	1	7	0	7	7	0	5	7	16	5	6	3	5	16	2	6	6	9	5	7	7	3	38	12	1	29	8	8	36	20	35	16	11	8	12	1	7	56	23	29	26	17	22	41	38	8	15	6	10	15	41	41	9	28	7	38	21	10	43	26	16	41	29	31	23	46	50	36	37	61	68	45	40	52	56	59	80	20	40	61	26	26	57	72	58	64	69	45	66	37	77	85	84	94	85	64	62	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	3	1	1	1	1	2	1	2	1	2	2	4	2	1	2	1	2	2	1	1	1	2	3	3	1	1	1	1	3	3	3	2	4	3	2	2	4	2	3	2	4	1	2	3	1	1	1	1	3	1	3	2	1	6	4	3	4	6	4	1	2	2	3	5	1	6	2	1	2	1	1	8	5	1	1	1
60500	-946.528238496393556	-944.922338365080805	-1.605900131312795	0.000623520935477	0.000148081209810	0.237491961191291	0.507970881061219	1	3	2	-1	3	4	3	5	3	5	5	3	4	8	6	4	5	7	4	5	5	8	6	7	5	5	5	6	6	8	9	8	7	8	6	6	8	8	10	8	8	7	7	8	8	9	10	8	10	8	7	9	9	9	10	9	10	10	9	10	8	10	10	11	12	14	12	11	13	11	12	15	13	12	12	13	13	16	14	14	15	16	14	14	17	17	15	17	16	16	19	17	18	18	20	22	22	22	25	26	29	4	1	4	0	3	5	0	7	1	3	6	3	3	6	6	9	16	6	9	3	13	3	7	16	12	4	9	26	26	2	13	33	15	16	26	12	3	28	37	23	33	3	6	11	8	34	42	23	37	10	17	24	51	36	43	23	5	28	7	59	20	20	33	17	8	23	54	39	47	42	31	64	14	31	36	45	35	71	42	51	70	50	63	23	63	81	67	17	66	57	57	33	82	50	90	82	53	64	0	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	4	1	2	1	3	1	1	1	3	2	1	1	3	1	2	3	1	1	2	1	3	2	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	4	1	1	2	1	3	4	4	2	1	1	2	1	1	1	2	4	2	3	3	4	4	2	5	2	3	3	1	2	6	1	3	5	4	1	5	2	2	6	4	1	1	1
61000	-879.124874355796237	-877.525370300913323	-1.599504054882858	0.000695984644874	0.000167201818243	0.240237797593500	0.516628795239589	1	2	2	0	3	3	0	4	3	5	5	4	4	7	4	5	5	7	5	3	5	7	4	6	7	5	6	5	6	8	8	8	7	8	6	6	7	8	10	9	7	7	6	8	9	9	10	9	9	8	11	10	9	9	11	9	9	11	10	11	9	10	10	11	12	14	13	11	12	12	13	14	12	11	14	13	14	14	14	14	14	16	15	15	15	17	16	17	17	15	18	18	17	19	20	20	22	24	24	27	30	4	4	7	0	3	3	0	1	4	9	6	6	3	17	5	9	9	6	15	7	13	43	3	10	43	20	19	13	1	18	43	5	16	6	10	20	43	20	28	34	43	4	6	6	3	12	34	18	20	3	48	34	5	8	30	23	6	32	35	45	13	15	16	45	62	32	68	29	30	68	51	64	59	53	50	30	46	53	42	65	39	51	47	65	64	62	49	75	58	61	77	62	77	79	83	68	90	83	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	2	3	1	1	5	2	2	3	3	1	1	2	3	1	2	2	2	2	3	3	2	4	1	2	3	3	1	1	3	1	3	2	1	1	1	1	1	3	3	2	2	3	1	3	2	2	2	2	3	4	1	3	2	2	3	2	1	3	5	4	5	1	1	1
61500	-860.161850112657362	-858.541362927798332	-1.620487184859022	0.000598639328960	0.000138569157978	0.231473528842371	0.527004632248755	1	2	2	0	3	4	1	3	3	5	6	3	4	8	5	5	5	6	6	4	5	7	5	6	5	6	6	6	5	5	8	8	7	8	6	6	7	9	10	8	7	7	8	7	8	8	10	9	9	8	11	9	8	9	9	10	10	10	10	10	9	9	11	11	13	14	13	13	12	12	11	15	12	11	14	14	14	15	14	11	15	17	13	14	16	18	15	17	17	16	17	17	19	19	20	18	21	23	24	26	28	4	1	7	0	7	2	0	4	1	5	8	7	3	26	8	5	8	6	9	5	8	23	3	8	12	12	6	13	8	20	26	44	16	25	20	12	25	28	38	8	35	15	18	8	35	13	40	30	11	10	55	40	25	25	5	46	46	38	40	55	16	7	40	48	45	50	80	30	60	59	55	63	46	8	37	39	24	71	46	14	71	59	39	80	64	54	68	83	77	68	83	66	62	39	77	55	83	90	0	0	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	3	1	3	1	1	1	1	2	2	4	1	2	1	1	1	2	3	1	1	3	2	2	4	1	1	1	2	2	4	5	2	4	3	3	2	3	3	1	2	2	4	1	2	2	2	1	1	5	3	4	4	4	5	1	1	1
62000	-925.442409703763133	-923.820179860530743	-1.622229843232407	0.000799506184330	0.000184506882828	0.230776054575262	0.508780826197516	1	2	2	0	2	4	2	5	3	4	5	3	5	8	5	5	4	6	6	4	3	8	6	6	6	5	7	5	7	9	7	7	7	6	7	6	8	9	8	8	7	8	7	9	9	9	10	9	9	9	10	7	8	10	11	9	9	10	7	10	8	11	10	11	11	15	11	12	13	11	13	14	11	12	12	14	14	13	14	12	14	16	13	14	16	17	15	18	17	15	18	16	19	20	21	22	23	21	23	26	26	4	4	4	0	1	1	0	21	5	5	12	7	3	43	12	21	12	17	6	5	3	13	10	10	12	21	19	21	13	59	28	16	5	17	28	13	5	28	21	27	12	43	5	37	13	3	17	15	34	43	46	36	36	20	10	59	33	16	13	59	52	43	19	25	31	63	50	29	38	33	32	30	39	46	4	38	30	35	59	45	58	78	19	71	83	59	37	51	57	68	77	83	51	61	85	24	92	61	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	3	1	1	1	2	1	2	3	4	3	2	2	1	1	1	3	3	1	2	3	2	2	1	1	2	2	2	2	1	2	2	2	3	3	1	1	4	3	3	2	4	2	2	2	2	1	1	4	4	3	4	2	2	2	5	6	2	8	3	6	1	1	1
62500	-914.132483724825079	-912.492130975808891	-1.640352749016182	0.000633642317587	0.000141793432448	0.223775193846752	0.463183399385733	0	3	2	-1	3	4	2	3	3	5	6	4	4	6	5	4	6	4	5	4	5	5	7	6	6	5	5	5	6	8	8	8	7	6	6	6	8	7	9	8	6	7	7	8	9	10	11	8	8	7	9	10	10	10	10	7	9	9	9	10	10	10	9	11	12	14	13	12	13	12	12	14	12	9	14	14	14	15	14	13	14	15	15	15	16	18	14	18	17	18	17	17	18	19	19	20	23	23	25	26	29	4	1	1	0	3	4	0	1	1	5	9	7	7	21	20	7	9	3	3	5	9	20	26	6	12	1	8	13	9	29	24	5	15	9	8	3	18	28	9	22	4	21	35	12	15	59	52	4	34	35	26	3	40	24	9	22	35	42	10	48	32	17	17	55	7	17	28	52	50	52	41	73	8	8	30	55	61	55	70	39	61	29	63	26	72	29	55	81	74	63	83	63	10	77	91	41	85	77	0	0	0	1	2	2	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	2	1	1	2	2	3	2	3	2	4	2	1	3	3	1	1	3	1	1	1	4	1	3	3	1	1	1	3	1	1	3	1	1	3	3	5	1	4	1	3	1	4	3	2	1	2	2	1	3	2	4	2	6	1	6	3	3	3	4	1	4	5	3	1	6	5	4	1	1	1
63000	-1005.833326371335033	-1004.318658687952166	-1.514667683382840	0.000706798735794	0.000201319760502	0.284833220981415	0.454738299422752	1	2	2	0	3	3	1	4	4	4	6	3	4	7	6	5	5	6	5	5	5	8	7	4	6	6	7	4	6	8	7	6	7	7	6	6	8	9	9	8	7	7	7	8	10	10	11	9	10	8	9	10	10	9	10	8	10	10	9	10	10	11	10	11	12	14	13	13	13	10	13	13	13	12	12	14	14	16	15	13	15	15	14	14	16	18	14	18	17	17	18	17	18	19	19	22	22	24	25	26	30	4	7	4	0	7	7	0	1	3	5	6	7	3	25	8	28	8	6	4	24	13	36	26	3	28	5	19	3	19	28	35	8	19	4	19	12	36	20	8	14	29	25	26	6	50	27	24	15	26	4	34	1	36	13	28	41	2	27	29	50	28	40	26	20	34	44	25	29	25	25	59	70	54	39	9	20	57	72	72	25	67	38	41	47	20	34	59	32	71	68	26	67	52	65	90	89	57	52	0	0	0	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	3	1	1	1	3	1	2	1	1	2	1	1	1	1	3	1	2	3	1	1	4	2	4	3	4	3	1	4	2	2	1	3	1	2	2	2	2	5	3	3	2	2	2	3	2	4	3	1	1	1	3	1	3	2	2	6	6	2	4	3	2	6	3	3	4	1	2	6	6	1	1	1
63500	-929.682810644225128	-928.097447804650074	-1.585362839575049	0.000726268364086	0.000179068595077	0.246559817186039	0.474308247004535	1	3	1	-2	4	3	0	4	3	5	5	4	5	8	5	5	5	6	6	5	4	7	6	5	6	5	6	4	7	7	9	7	8	6	7	5	8	6	9	7	7	7	6	9	9	8	10	8	10	9	10	9	9	10	10	10	9	9	9	9	8	11	10	11	13	14	11	12	13	12	13	15	13	12	13	15	13	14	15	12	15	16	14	13	16	16	14	17	17	17	19	17	18	19	21	21	23	23	24	26	30	4	1	7	0	7	3	0	1	3	2	6	1	2	25	3	1	9	36	1	6	7	10	21	6	6	6	5	6	12	27	20	26	43	21	25	6	1	11	43	12	15	10	6	11	36	15	32	10	17	21	11	19	61	25	1	2	40	21	29	19	25	20	26	55	11	7	56	20	62	54	63	21	22	47	5	25	36	65	55	31	47	20	75	22	39	64	57	65	31	48	73	39	63	87	53	58	83	75	0	0	0	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1	1	3	1	2	1	1	2	2	2	1	1	1	1	3	1	1	1	1	2	4	1	1	1	1	1	1	2	2	2	2	1	3	2	2	2	1	2	3	2	2	3	1	2	1	4	2	1	5	4	1	4	1	1	3	7	3	1	4	4	6	1	4	3	3	8	1	3	3	3	3	3	2	4	3	4	5	2	6	5	4	4	1	1	1
64000	-949.155378433083001	-947.540513804238230	-1.614864628844808	0.000665962017710	0.000155671665395	0.233754570463356	0.534859885309242	1	3	2	0	3	4	1	4	3	4	6	3	4	7	6	5	5	7	5	5	4	4	6	6	5	6	6	5	5	9	6	7	7	7	7	5	6	7	9	8	7	7	6	8	9	9	8	9	8	8	11	9	9	10	11	9	9	10	10	9	9	10	9	11	9	15	12	12	13	12	12	15	12	13	14	13	12	15	15	11	13	17	15	13	15	18	14	17	18	15	18	17	17	20	20	22	22	22	24	25	30	4	1	7	0	7	12	0	4	1	5	8	7	12	27	8	5	12	36	8	5	4	7	22	21	12	8	8	9	8	38	16	9	13	36	21	12	5	28	21	36	16	29	36	36	22	41	36	44	37	37	20	17	36	18	7	3	4	28	33	8	21	21	36	53	36	56	39	57	37	7	50	62	33	77	33	36	39	55	35	8	50	53	80	5	45	18	32	67	55	39	54	61	54	81	61	21	66	79	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	2	3	1	2	1	1	1	2	2	2	2	3	2	5	3	2	2	2	2	1	1	2	4	1	1	3	6	3	2	2	1	4	5	3	3	4	3	3	4	2	4	3	5	3	1	3	3	4	3	3	3	6	6	3	3	1	1	1
64500	-938.105218648806158	-936.551779162371531	-1.553439486434588	0.000649003232954	0.000170224262371	0.262285692471044	0.462772702571085	-1	1	1	-2	3	3	1	3	3	5	5	2	5	7	6	4	5	6	5	4	4	6	7	6	6	6	4	5	6	8	9	7	7	7	7	3	5	8	9	8	7	8	8	7	9	9	8	8	9	8	10	8	8	10	10	7	9	11	9	9	8	11	10	10	13	13	11	12	12	12	12	14	12	13	13	15	13	13	14	12	15	17	15	13	15	17	14	17	17	17	19	17	19	18	20	21	23	23	23	26	29	4	1	4	0	7	12	0	7	1	5	36	7	27	37	19	6	20	6	7	2	7	13	7	9	20	20	6	12	5	8	11	37	5	16	19	3	3	35	23	8	1	17	25	29	33	27	24	17	41	34	10	20	34	34	21	3	42	21	33	41	7	46	50	39	2	67	23	29	29	46	53	9	42	45	30	65	47	20	34	42	51	65	35	22	49	34	30	74	55	47	63	64	83	58	82	63	63	34	0	0	0	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	3	3	2	1	2	2	1	1	2	1	1	2	4	2	1	1	1	2	1	1	1	1	2	2	1	2	3	4	1	3	1	1	4	1	1	1	5	1	2	3	3	2	2	4	2	4	2	1	2	5	4	3	2	3	4	3	2	6	2	2	3	3	4	5	2	3	1	6	6	8	1	1	1
65000	-909.603699335799320	-908.022896880478584	-1.580802455320731	0.000562380603820	0.000139851128725	0.248677012996450	0.532127578085280	1	3	1	1	2	3	0	3	3	4	4	2	4	7	5	4	6	6	5	4	5	8	7	7	6	4	6	5	7	9	7	8	7	6	5	6	7	8	10	8	6	7	8	8	9	9	11	10	10	8	10	9	7	8	10	7	9	10	8	10	9	11	10	10	11	13	12	13	14	12	12	13	12	12	14	15	13	15	15	13	15	16	14	14	15	18	15	15	17	17	17	18	19	19	20	22	22	23	24	27	30	7	4	7	0	7	7	0	4	1	9	9	7	7	18	9	5	6	6	13	5	3	1	19	34	26	12	13	3	5	44	19	36	9	6	20	6	26	7	43	13	13	36	33	19	23	13	22	30	34	35	18	36	19	20	7	1	7	38	56	18	53	10	24	54	40	55	55	29	37	59	50	71	45	45	37	55	63	29	56	22	50	78	63	57	83	64	55	35	65	83	56	72	77	35	91	92	78	90	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	3	1	1	1	3	2	1	3	1	2	1	2	2	1	1	2	1	3	1	1	2	1	2	2	1	1	4	4	4	1	1	2	1	3	2	1	2	2	1	3	2	3	3	1	1	2	3	3	2	4	4	2	2	1	2	3	1	5	2	3	2	2	5	2	3	6	2	3	4	4	1	1	1
65500	-920.785057287345921	-919.301300700596812	-1.483756586749110	0.000590354849046	0.000180988638529	0.306576017494363	0.441823927434991	1	2	1	0	3	3	2	3	4	5	6	4	5	7	5	5	5	7	5	5	4	7	6	7	6	6	5	6	7	8	6	5	8	7	5	6	8	9	10	9	8	7	7	8	9	10	11	9	10	7	11	9	9	8	11	10	10	9	10	10	9	10	10	12	12	15	11	10	12	10	12	14	12	11	12	12	13	16	14	13	14	16	13	14	16	18	15	15	17	17	18	17	18	19	19	22	22	24	24	27	29	4	4	4	0	3	7	0	1	4	5	17	6	8	4	5	8	6	17	9	5	7	21	3	7	12	12	3	3	13	14	21	3	16	17	8	12	26	28	45	22	21	8	6	32	13	32	58	36	6	20	28	44	36	28	62	32	9	32	29	24	14	32	24	61	17	59	29	24	26	32	38	53	3	5	49	58	20	50	68	73	24	53	61	14	83	16	21	71	87	76	51	13	83	83	63	88	62	61	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	2	1	1	2	2	1	1	1	3	2	1	1	2	1	3	1	2	1	2	2	2	3	2	1	1	4	1	3	1	1	1	1	3	3	3	3	2	1	3	2	1	3	2	1	3	4	2	2	3	4	3	1	1	4	4	1	1	4	3	2	3	1	5	5	1	1	3	5	5	4	3	3	3	5	7	1	1	1
66000	-921.122171865397149	-919.525327476968755	-1.596844388428434	0.000559567660005	0.000135079549707	0.241399850924359	0.500702322754815	1	2	2	-1	2	1	0	3	2	4	4	3	4	7	5	4	4	7	5	5	4	7	6	6	7	5	7	5	6	7	8	8	8	6	7	6	8	8	9	9	7	7	5	8	10	10	11	8	10	7	9	10	10	9	10	9	10	9	10	9	9	10	11	12	12	15	12	13	13	11	11	14	12	13	13	14	14	14	14	12	14	17	15	13	16	17	15	17	17	16	18	16	19	18	21	19	23	23	23	26	29	4	4	7	0	7	7	0	1	4	5	6	6	2	11	8	5	12	6	9	17	7	11	9	11	43	11	23	3	21	23	10	22	23	11	15	12	12	18	32	8	15	17	21	14	48	17	16	15	37	20	18	11	13	31	7	21	17	28	11	43	18	18	50	53	46	1	18	50	18	40	54	53	8	80	21	52	46	51	35	45	39	48	64	55	64	61	39	76	1	63	76	53	54	64	77	77	95	77	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	4	1	2	1	1	2	4	4	1	1	1	1	4	2	1	5	2	4	2	2	2	1	2	2	2	1	8	2	2	3	1	1	3	3	1	3	2	2	5	3	2	2	7	2	3	2	2	2	2	9	3	2	3	4	3	4	2	1	5	1	1	1
66500	-871.025742286792251	-869.456633723261234	-1.569108563530969	0.000634966509582	0.000161468621821	0.254294705917254	0.585767488046962	1	3	1	0	4	3	0	4	3	5	5	3	3	6	6	3	5	5	5	5	5	7	7	6	6	5	7	6	5	8	8	7	6	5	6	4	7	6	8	8	7	8	7	9	10	9	11	8	9	8	11	10	9	8	10	10	8	11	9	9	10	10	10	11	13	14	12	12	13	11	12	14	12	12	12	14	14	15	14	13	14	16	14	14	16	16	16	18	17	17	18	17	18	19	20	21	22	23	24	26	29	7	1	7	0	16	7	0	6	1	5	6	3	3	19	5	7	16	3	9	16	13	18	18	18	26	12	26	18	16	12	23	18	4	6	5	12	3	18	24	18	28	20	34	18	50	27	42	18	27	16	10	42	57	18	31	23	18	28	29	30	31	17	32	24	48	40	46	31	37	33	37	61	49	23	37	29	68	15	68	45	68	65	61	8	50	66	62	51	57	65	82	83	66	77	93	92	92	91	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	1	1	3	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	3	3	1	1	2	1	2	2	3	3	1	1	1	2	3	3	3	2	2	2	3	1	2	2	3	2	3	1	3	1	2	1	2	2	4	4	1	2	4	4	1	1	2	2	2	1	2	2	3	1	1	1
67000	-971.777437165046990	-970.192126082929349	-1.585311082117641	0.000700497191414	0.000172731135947	0.246583623838133	0.389821599897085	1	2	2	2	3	2	-1	4	3	4	5	3	4	8	5	4	5	7	5	5	5	8	5	5	6	5	7	3	7	7	8	7	7	6	7	6	8	8	9	8	7	7	6	7	9	9	9	9	9	8	10	10	10	10	11	8	10	10	9	9	9	10	10	11	9	12	13	12	14	11	12	12	12	12	12	12	13	16	14	14	13	17	14	13	16	17	16	16	16	18	19	17	17	18	20	22	22	23	24	26	29	7	1	1	0	3	7	0	4	4	6	13	6	3	34	5	1	9	26	9	5	28	6	3	16	17	12	34	4	36	19	36	3	23	4	20	10	11	25	23	8	13	25	6	10	25	36	28	12	11	20	25	10	61	5	3	8	11	3	35	32	50	56	28	61	10	39	48	40	58	65	39	23	4	56	37	16	40	84	50	45	48	65	57	8	42	53	10	9	57	64	77	39	77	53	47	20	53	84	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	3	2	1	1	2	2	2	4	3	2	1	2	3	1	3	3	2	2	3	1	1	1	1	3	1	2	1	2	1	2	1	1	3	6	2	2	4	2	1	3	4	2	3	2	4	6	4	8	6	3	5	4	4	2	4	6	8	7	5	1	1	1
67500	-874.918517267775201	-873.349600931137275	-1.568916336637873	0.000608546178982	0.000154807708574	0.254389418454958	0.540605306684716	1	2	2	0	3	3	2	4	3	5	6	4	4	8	5	5	5	7	4	4	4	7	6	7	6	5	7	3	6	8	9	8	7	8	7	6	6	5	8	7	6	7	7	9	8	10	10	9	10	9	11	10	9	10	9	9	8	10	10	10	8	9	10	12	12	14	13	11	13	11	12	14	12	13	13	12	14	14	13	13	14	15	15	13	16	16	16	18	17	17	18	18	18	19	20	21	21	24	21	27	30	4	4	4	0	7	7	0	7	1	9	6	6	3	37	6	3	6	6	1	9	7	25	8	25	6	9	8	3	5	6	20	16	15	9	11	12	12	28	11	3	13	10	9	40	11	27	62	43	55	18	50	6	11	25	9	11	17	55	20	11	20	32	25	7	61	84	57	53	60	55	50	46	31	23	40	51	39	29	35	57	24	53	80	45	15	79	53	63	56	83	54	89	80	35	92	92	78	87	0	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	3	1	1	2	1	1	2	1	1	3	1	1	2	1	1	3	1	1	1	1	1	4	2	2	4	1	2	1	4	1	3	1	1	5	3	1	3	1	1	1	2	2	2	3	3	1	4	3	3	2	3	3	1	2	5	2	3	5	4	1	3	1	3	5	1	1	3	3	1	1	1
